# Table of General Standard Chinese Characters mapped to Unicode
index number	codepoint
6426	U+9146
6427	U+77CD
6428	U+66E6
6429	U+8E85
6430	U+9F0D
6431	U+5DC9
6432	U+9EE9
6433	U+9EE5
6434	U+9EEA
6435	U+9573
6436	U+9574
6437	U+9EE7
6438	U+7E82
6439	U+74BA
6440	U+9F2F
6441	U+81DC
6442	U+9CDC
6443	U+9CDD
6444	U+9CDF
6445	U+737E
6446	U+5B40
6447	U+9AA7
6448	U+74D8
6449	U+9F19
6450	U+91BA
6451	U+7934
6452	U+98A6
6453	U+66E9
6454	U+9CE2
6455	U+766B
6456	U+9E9D
6457	U+5914
6458	U+721D
6459	U+704F
6460	U+79B3
6461	U+943E
6462	U+7FBC
6463	U+8821
6464	U+8031
6465	U+61FF
6466	U+8638
6467	U+9E73
6468	U+973E
6469	U+6C0D
6470	U+9955
6471	U+8E90
6472	U+9AD1
6473	U+9575
6474	U+7A70
6475	U+9954
6476	U+9B3B
6477	U+9B1F
6478	U+8DB1
6479	U+652B
6480	U+6525
6481	U+98A7
6482	U+8E9C
6483	U+9F39
6484	U+766F
6485	U+9E9F
6486	U+8832
6487	U+8839
6488	U+8E9E
6489	U+8862
6490	U+946B
6491	U+705E
6492	U+897B
6493	U+7E9B
6494	U+9B23
6495	U+652E
6496	U+56D4
6497	U+9995
6498	U+6206
6499	U+7228
6500	U+9F49
6501	U+4E8D
6502	U+5C22
6503	U+5F73
6504	U+536C
6505	U+6BB3
6506	U+20676
6507	U+6BCC
6508	U+9098
6509	U+620B
6510	U+5722
6511	U+6C15
6512	U+4F0B
6513	U+4EDD
6514	U+51AE
6515	U+6C3F
6516	U+6C48
6517	U+6C3E
6518	U+5FC9
6519	U+5B84
6520	U+2C8D9
6521	U+8BB1
6522	U+625E
6523	U+5732
6524	U+572B
6525	U+828F
6526	U+8283
6527	U+6733
6528	U+6738
6529	U+28678
6530	U+90A8
6531	U+5412
6532	U+5416
6533	U+5C7C
6534	U+5C7E
6535	U+8FBF
6536	U+9486
6537	U+4EF3
6538	U+4F23
6539	U+4F08
6540	U+767F
6541	U+752A
6542	U+90A0
6543	U+72B4
6544	U+51B1
6545	U+90A1
6546	U+95EB
6547	U+2C1D5
6548	U+6C4B
6549	U+4723
6550	U+8BBB
6551	U+2C8DE
6552	U+5B56
6553	U+2C613
6554	U+7EA9
6555	U+7392
6556	U+7393
6557	U+7398
6558	U+739A
6559	U+522C
6560	U+2BB5F
6561	U+575C
6562	U+5749
6563	U+627D
6564	U+2BB62
6565	U+574B
6566	U+627A
6567	U+39D1
6568	U+6BD0
6569	U+82B0
6570	U+82A3
6571	U+82CA
6572	U+82C9
6573	U+8298
6574	U+82B4
6575	U+82A0
6576	U+2B1ED
6577	U+82A4
6578	U+6755
6579	U+6759
6580	U+6744
6581	U+6767
6582	U+6769
6583	U+5C2A
6584	U+5C28
6585	U+8F6A
6586	U+2B404
6587	U+5752
6588	U+8288
6589	U+65F4
6590	U+65F5
6591	U+5459
6592	U+356E
6593	U+5C8D
6594	U+2BD77
6595	U+5CA0
6596	U+5C9C
6597	U+5447
6598	U+518F
6599	U+89C3
6600	U+5C99
6601	U+4F3E
6602	U+3447
6603	U+4F2D
6604	U+4F56
6605	U+4F32
6606	U+4F41
6607	U+98CF
6608	U+72C3
6609	U+95F6
6610	U+6C67
6611	U+6C6B
6612	U+23C98
6613	U+23C97
6614	U+6C84
6615	U+6C98
6616	U+2C1D9
6617	U+6C6D
6618	U+3CC7
6619	U+6C87
6620	U+5FEE
6621	U+5FF3
6622	U+5FFA
6623	U+2C8E1
6624	U+7943
6625	U+8BC7
6626	U+90B2
6627	U+8BCE
6628	U+8BD0
6629	U+5C43
6630	U+2BE29
6631	U+5C8A
6632	U+963D
6633	U+48BA
6634	U+963C
6635	U+59A7
6636	U+5998
6637	U+28695
6638	U+7EAE
6639	U+9A72
6640	U+2B61C
6641	U+7EBB
6642	U+2C618
6643	U+2B61D
6644	U+7EBC
6645	U+73A4
6646	U+739E
6647	U+73B1
6648	U+739F
6649	U+90BD
6650	U+90BF
6651	U+5765
6652	U+5770
6653	U+576C
6654	U+577D
6655	U+5F06
6656	U+8035
6657	U+48BC
6658	U+26B5C
6659	U+830B
6660	U+82E7
6661	U+82FE
6662	U+82E0
6663	U+6785
6664	U+3B4E
6665	U+6798
6666	U+678D
6667	U+77FC
6668	U+77FB
6669	U+533C
6670	U+2CA02
6671	U+2C029
6672	U+2C02A
6673	U+65FF
6674	U+6607
6675	U+6604
6676	U+6612
6677	U+6608
6678	U+5489
6679	U+5487
6680	U+548D
6681	U+5CB5
6682	U+5CBD
6683	U+5CA8
6684	U+5C9E
6685	U+5CC2
6686	U+37C3
6687	U+56F7
6688	U+2CB29
6689	U+9490
6690	U+9494
6691	U+9496
6692	U+7265
6693	U+4F74
6694	U+5788
6695	U+4F81
6696	U+4FB9
6697	U+4F78
6698	U+4F7A
6699	U+96B9
6700	U+344A
6701	U+4F82
6702	U+4F7D
6703	U+4F98
6704	U+90C8
6705	U+8220
6706	U+90D0
6707	U+90C3
6708	U+653D
6709	U+80AD
6710	U+80B8
6711	U+80B7
6712	U+72C9
6713	U+72DD
6714	U+9973
6715	U+5FDE
6716	U+65BC
6717	U+708C
6718	U+7086
6719	U+6CD9
6720	U+6CBA
6721	U+6CC2
6722	U+6CDC
6723	U+6CC3
6724	U+6CC7
6725	U+600A
6726	U+5CC3
6727	U+7A78
6728	U+794B
6729	U+794A
6730	U+2B363
6731	U+2C8F3
6732	U+2CA7D
6733	U+9E24
6734	U+5F22
6735	U+5F28
6736	U+9651
6737	U+2CBBF
6738	U+964E
6739	U+2CBC0
6740	U+537A
6741	U+4E78
6742	U+59AD
6743	U+59C8
6744	U+2BC1B
6745	U+8FF3
6746	U+53D5
6747	U+2CCF5
6748	U+9A75
6749	U+2CCF6
6750	U+4339
6751	U+9A7A
6752	U+2B80A
6753	U+7ECB
6754	U+7ED0
6755	U+7809
6756	U+8014
6757	U+36C3
6758	U+73B6
6759	U+73C7
6760	U+73C5
6761	U+2C35B
6762	U+73CB
6763	U+73B9
6764	U+73CC
6765	U+73BF
6766	U+97E8
6767	U+579A
6768	U+57AF
6769	U+5799
6770	U+57B2
6771	U+57CF
6772	U+578D
6773	U+8007
6774	U+9FCD
6775	U+578E
6776	U+57B4
6777	U+579F
6778	U+579E
6779	U+6313
6780	U+57B5
6781	U+578F
6782	U+62F6
6783	U+8356
6784	U+8341
6785	U+8359
6786	U+835B
6787	U+8308
6788	U+833D
6789	U+8344
6790	U+833A
6791	U+2C72C
6792	U+8353
6793	U+8333
6794	U+26C21
6795	U+831B
6796	U+836D
6797	U+3B55
6798	U+67F7
6799	U+67C3
6800	U+67CA
6801	U+67B9
6802	U+6810
6803	U+67D6
6804	U+90DA
6805	U+5245
6806	U+4D13
6807	U+8FFA
6808	U+5396
6809	U+7806
6810	U+7811
6811	U+7804
6812	U+800F
6813	U+5953
6814	U+4DAE
6815	U+8F75
6816	U+8F77
6817	U+8F79
6818	U+8F7A
6819	U+663A
6820	U+2AFA2
6821	U+663D
6822	U+76F7
6823	U+54A1
6824	U+54BA
6825	U+6633
6826	U+6623
6827	U+54D2
6828	U+6624
6829	U+662B
6830	U+6621
6831	U+54A5
6832	U+662A
6833	U+8677
6834	U+8678
6835	U+54C3
6836	U+5CD8
6837	U+8011
6838	U+5CDB
6839	U+2AA30
6840	U+5CD7
6841	U+5CE7
6842	U+5E21
6843	U+9498
6844	U+2B4E7
6845	U+949C
6846	U+2CB2E
6847	U+2CB31
6848	U+2CB2D
6849	U+94AA
6850	U+94AC
6851	U+94AD
6852	U+77E7
6853	U+79EC
6854	U+4FEB
6855	U+8201
6856	U+4FDC
6857	U+4FD9
6858	U+4FCD
6859	U+5795
6860	U+884E
6861	U+8223
6862	U+5F07
6863	U+4FB4
6864	U+9E27
6865	U+43E1
6866	U+80E0
6867	U+26676
6868	U+80C8
6869	U+80E9
6870	U+80E3
6871	U+670F
6872	U+98D0
6873	U+8A04
6874	U+997B
6875	U+5EA4
6876	U+75A2
6877	U+70A3
6878	U+709F
6879	U+3DB2
6880	U+6D2D
6881	U+6D18
6882	U+6D13
6883	U+6D3F
6884	U+3CDA
6885	U+6CDA
6886	U+6D48
6887	U+6D49
6888	U+6D38
6889	U+6D11
6890	U+6D22
6891	U+6D08
6892	U+6D1A
6893	U+6D3A
6894	U+6D28
6895	U+6D50
6896	U+3CD8
6897	U+6D34
6898	U+6D23
6899	U+6054
6900	U+5BAC
6901	U+7A80
6902	U+6242
6903	U+8886
6904	U+794F
6905	U+7950
6906	U+7955
6907	U+53DA
6908	U+9667
6909	U+965E
6910	U+5A00
6911	U+59DE
6912	U+59F1
6913	U+59E4
6914	U+59F6
6915	U+59FD
6916	U+67B2
6917	U+7ED6
6918	U+9A83
6919	U+2C621
6920	U+2CCFD
6921	U+2C629
6922	U+2B127
6923	U+5F56
6924	U+9A89
6925	U+605D
6926	U+73EA
6927	U+73DB
6928	U+73F9
6929	U+740A
6930	U+73BC
6931	U+73D6
6932	U+2A7DD
6933	U+73FD
6934	U+73E6
6935	U+73EB
6936	U+73D2
6937	U+2C364
6938	U+73E2
6939	U+73D5
6940	U+73DD
6941	U+2BB7C
6942	U+57D7
6943	U+57BE
6944	U+57BA
6945	U+57C6
6946	U+57BF
6947	U+57CC
6948	U+57C7
6949	U+83B0
6950	U+831D
6951	U+2C72F
6952	U+9100
6953	U+83B6
6954	U+839D
6955	U+44D6
6956	U+8399
6957	U+683B
6958	U+6860
6959	U+2C0A9
6960	U+6844
6961	U+68A0
6962	U+6834
6963	U+68B4
6964	U+6812
6965	U+914E
6966	U+914F
6967	U+2B806
6968	U+7835
6969	U+7820
6970	U+782B
6971	U+782C
6972	U+7841
6973	U+6067
6974	U+7FC3
6975	U+90EA
6976	U+28408
6977	U+8F80
6978	U+8F81
6979	U+2C317
6980	U+5255
6981	U+8D40
6982	U+54E2
6983	U+6645
6984	U+664A
6985	U+551D
6986	U+54F3
6987	U+54F1
6988	U+5194
6989	U+6654
6990	U+6650
6991	U+6656
6992	U+7556
6993	U+8684
6994	U+8686
6995	U+2B461
6996	U+5E31
6997	U+5D01
6998	U+5CFF
6999	U+2AA36
7000	U+5D04
7001	U+5E28
7002	U+5D00
7003	U+8D46
7004	U+2CB38
7005	U+94B7
7006	U+2CB3B
7007	U+2CB39
7008	U+2CB3F
7009	U+2CB41
7010	U+771A
7011	U+7521
7012	U+7B2B
7013	U+503B
7014	U+5034
7015	U+8129
7016	U+502E
7017	U+5015
7018	U+501E
7019	U+2B8B8
7020	U+5013
7021	U+5027
7022	U+8843
7023	U+8652
7024	U+822D
7025	U+822F
7026	U+8225
7027	U+74DE
7028	U+9B2F
7029	U+9E30
7030	U+810E
7031	U+6713
7032	U+80F2
7033	U+8653
7034	U+9C7D
7035	U+72F4
7036	U+5CF1
7037	U+72FB
7038	U+7722
7039	U+2B5E7
7040	U+52CD
7041	U+75C4
7042	U+75B0
7043	U+75C3
7044	U+7AD8
7045	U+7F96
7046	U+7F93
7047	U+684A
7048	U+6549
7049	U+70E0
7050	U+70D4
7051	U+70F6
7052	U+70FB
7053	U+2C288
7054	U+6D8D
7055	U+6D61
7056	U+6D6D
7057	U+6D6C
7058	U+6D84
7059	U+6DA2
7060	U+6D90
7061	U+6D70
7062	U+6D5F
7063	U+6D5B
7064	U+6D7C
7065	U+6D72
7066	U+6D98
7067	U+6088
7068	U+6083
7069	U+60A2
7070	U+2C488
7071	U+5BA7
7072	U+7A85
7073	U+7A8A
7074	U+7A8E
7075	U+6245
7076	U+6246
7077	U+88AA
7078	U+8897
7079	U+88AF
7080	U+7967
7081	U+96BA
7082	U+5832
7083	U+758D
7084	U+28E99
7085	U+9674
7086	U+70DD
7087	U+782E
7088	U+36DA
7089	U+54FF
7090	U+7FC0
7091	U+7FC2
7092	U+525F
7093	U+2CCFF
7094	U+2B128
7095	U+7EE4
7096	U+9A8D
7097	U+2C62B
7098	U+40AE
7099	U+740E
7100	U+73F8
7101	U+73F5
7102	U+7404
7103	U+7408
7104	U+7400
7105	U+73FA
7106	U+63AD
7107	U+580E
7108	U+5810
7109	U+57FC
7110	U+638E
7111	U+57EB
7112	U+580C
7113	U+6662
7114	U+2BB83
7115	U+639E
7116	U+57EA
7117	U+58F8
7118	U+364D
7119	U+804D
7120	U+83DD
7121	U+841A
7122	U+83E5
7123	U+83BF
7124	U+44EB
7125	U+52DA
7126	U+44EC
7127	U+8406
7128	U+83C2
7129	U+83CD
7130	U+83FC
7131	U+8423
7132	U+44E8
7133	U+83C9
7134	U+44DB
7135	U+68BC
7136	U+68BD
7137	U+6872
7138	U+68BE
7139	U+686F
7140	U+68A3
7141	U+688C
7142	U+6879
7143	U+6554
7144	U+53A3
7145	U+7854
7146	U+9FCE
7147	U+7859
7148	U+785A
7149	U+784A
7150	U+784D
7151	U+52D4
7152	U+4D15
7153	U+9F81
7154	U+9034
7155	U+552A
7156	U+556B
7157	U+7FC8
7158	U+3AF0
7159	U+6659
7160	U+7564
7161	U+2CC56
7162	U+8DBC
7163	U+8DC2
7164	U+86C3
7165	U+86B2
7166	U+2C7FD
7167	U+86BA
7168	U+5574
7169	U+4383
7170	U+5D27
7171	U+5D1F
7172	U+5D1E
7173	U+5D12
7174	U+5D0C
7175	U+5D21
7176	U+94CF
7177	U+2B4EF
7178	U+2B7F9
7179	U+94D5
7180	U+2B7FC
7181	U+94D6
7182	U+94D8
7183	U+94DA
7184	U+94DE
7185	U+94E5
7186	U+94F4
7187	U+727B
7188	U+727F
7189	U+7A06
7190	U+7B31
7191	U+7B2F
7192	U+5070
7193	U+5061
7194	U+9E3A
7195	U+506D
7196	U+5072
7197	U+5041
7198	U+3FE0
7199	U+9105
7200	U+5053
7201	U+5F9B
7202	U+8852
7203	U+8233
7204	U+8232
7205	U+9E3C
7206	U+6086
7207	U+9103
7208	U+74FB
7209	U+4759
7210	U+8136
7211	U+811E
7212	U+811F
7213	U+43F2
7214	U+9C7E
7215	U+7307
7216	U+730A
7217	U+7304
7218	U+89D6
7219	U+20164
7220	U+5EB1
7221	U+5EBC
7222	U+5EB3
7223	U+75D3
7224	U+4D14
7225	U+7AEB
7226	U+5803
7227	U+960C
7228	U+7F9D
7229	U+7F95
7230	U+7106
7231	U+70FA
7232	U+710C
7233	U+6DCF
7234	U+2C1F9
7235	U+6DDF
7236	U+6DDC
7237	U+6DF4
7238	U+6DEF
7239	U+6E74
7240	U+6DB4
7241	U+2C361
7242	U+3944
7243	U+60DB
7244	U+60D4
7245	U+60B0
7246	U+60D9
7247	U+5BC1
7248	U+902D
7249	U+2C907
7250	U+2B36F
7251	U+88BC
7252	U+88C8
7253	U+7972
7254	U+2C90A
7255	U+2B372
7256	U+8C1E
7257	U+8274
7258	U+5F38
7259	U+5F36
7260	U+2CBCE
7261	U+9683
7262	U+5A5E
7263	U+5A35
7264	U+5A7C
7265	U+5A96
7266	U+5A73
7267	U+5A4D
7268	U+5A4C
7269	U+5A6B
7270	U+5A64
7271	U+5A58
7272	U+5A60
7273	U+2C62C
7274	U+2C62D
7275	U+2CD02
7276	U+2B626
7277	U+7EF9
7278	U+2B7C5
7279	U+2C62F
7280	U+9A95
7281	U+2B627
7282	U+7D5C
7283	U+73F7
7284	U+7432
7285	U+7421
7286	U+741F
7287	U+7414
7288	U+742D
7289	U+583E
7290	U+583C
7291	U+63D5
7292	U+3658
7293	U+5827
7294	U+5586
7295	U+5828
7296	U+5845
7297	U+5820
7298	U+7D77
7299	U+2A8FB
7300	U+2139A
7301	U+845C
7302	U+60CE
7303	U+8433
7304	U+8459
7305	U+976C
7306	U+8474
7307	U+8487
7308	U+8488
7309	U+911A
7310	U+8489
7311	U+84C7
7312	U+8429
7313	U+8490
7314	U+8470
7315	U+844E
7316	U+9111
7317	U+848E
7318	U+8456
7319	U+8484
7320	U+8439
7321	U+68E4
7322	U+68FD
7323	U+68EB
7324	U+6913
7325	U+6911
7326	U+2C0CA
7327	U+9E40
7328	U+6906
7329	U+68D3
7330	U+68EC
7331	U+68EA
7332	U+6900
7333	U+6957
7334	U+2CDD5
7335	U+7526
7336	U+9166
7337	U+89CC
7338	U+5961
7339	U+7695
7340	U+786A
7341	U+6B39
7342	U+8A5F
7343	U+2B410
7344	U+8F8C
7345	U+68D0
7346	U+9F82
7347	U+2CE7C
7348	U+9EF9
7349	U+725A
7350	U+774E
7351	U+666B
7352	U+666A
7353	U+6671
7354	U+27FF9
7355	U+86D1
7356	U+756F
7357	U+659D
7358	U+55A4
7359	U+5D36
7360	U+5D41
7361	U+2BD87
7362	U+5D3E
7363	U+5D45
7364	U+5D3F
7365	U+5D5A
7366	U+7FD9
7367	U+2B5AE
7368	U+570C
7369	U+5710
7370	U+8D51
7371	U+6DFC
7372	U+8D52
7373	U+9FCF
7374	U+94F9
7375	U+2CB4A
7376	U+94FD
7377	U+28C47
7378	U+2B4F6
7379	U+950A
7380	U+950D
7381	U+950E
7382	U+2CB4E
7383	U+9513
7384	U+7287
7385	U+988B
7386	U+7A0C
7387	U+7B40
7388	U+7B58
7389	U+7B5C
7390	U+7B65
7391	U+7B45
7392	U+5083
7393	U+5089
7394	U+7FDB
7395	U+5092
7396	U+5095
7397	U+823E
7398	U+756C
7399	U+2B5AF
7400	U+813F
7401	U+8158
7402	U+4403
7403	U+8159
7404	U+8152
7405	U+2CC5F
7406	U+9C83
7407	U+7330
7408	U+2B6ED
7409	U+732F
7410	U+3E84
7411	U+9989
7412	U+51D3
7413	U+9117
7414	U+2BDF7
7415	U+5ECB
7416	U+5EC6
7417	U+910C
7418	U+7CA2
7419	U+9046
7420	U+65D0
7421	U+2CBB1
7422	U+711E
7423	U+2C2A4
7424	U+6B3B
7425	U+23E23
7426	U+6E9A
7427	U+6E81
7428	U+6E5D
7429	U+6E30
7430	U+6E53
7431	U+3D14
7432	U+6E1F
7433	U+6EA0
7434	U+6E3C
7435	U+6E87
7436	U+6E63
7437	U+6E51
7438	U+6E9E
7439	U+6110
7440	U+6103
7441	U+6569
7442	U+752F
7443	U+68E8
7444	U+624A
7445	U+88E3
7446	U+797C
7447	U+5A7B
7448	U+5A86
7449	U+5A9E
7450	U+36F9
7451	U+5A93
7452	U+5A82
7453	U+5A84
7454	U+6BF5
7455	U+77DE
7456	U+2CD03
7457	U+2B628
7458	U+7F0A
7459	U+7F10
7460	U+9A99
7461	U+7443
7462	U+7453
7463	U+7445
7464	U+7446
7465	U+4D16
7466	U+7456
7467	U+745D
7468	U+7454
7469	U+7440
7470	U+249DB
7471	U+7473
7472	U+7442
7473	U+5D85
7474	U+7451
7475	U+9058
7476	U+9AE2
7477	U+5865
7478	U+583D
7479	U+8D6A
7480	U+645B
7481	U+585D
7482	U+6412
7483	U+640C
7484	U+84B1
7485	U+84A8
7486	U+84CF
7487	U+8500
7488	U+84E2
7489	U+84C2
7490	U+84BB
7491	U+84E3
7492	U+6939
7493	U+696A
7494	U+6983
7495	U+6985
7496	U+6952
7497	U+695E
7498	U+6969
7499	U+6987
7500	U+6938
7501	U+6959
7502	U+6B45
7503	U+2CAA9
7504	U+7883
7505	U+788F
7506	U+2C494
7507	U+7888
7508	U+40C5
7509	U+787F
7510	U+9120
7511	U+8F92
7512	U+2CA0E
7513	U+2B413
7514	U+9F86
7515	U+89DC
7516	U+48D8
7517	U+6695
7518	U+9E4D
7519	U+2BAC7
7520	U+3B0A
7521	U+6685
7522	U+8DF1
7523	U+8710
7524	U+870E
7525	U+5D72
7526	U+8D57
7527	U+9AB1
7528	U+9516
7529	U+2B4F9
7530	U+9518
7531	U+9533
7532	U+9527
7533	U+952A
7534	U+2CB5A
7535	U+952B
7536	U+952C
7537	U+2CB5B
7538	U+7A11
7539	U+7A19
7540	U+415F
7541	U+2C542
7542	U+7B7B
7543	U+7B7C
7544	U+7B76
7545	U+7B66
7546	U+7B64
7547	U+50BA
7548	U+9E4E
7549	U+50C7
7550	U+8245
7551	U+8249
7552	U+8C3C
7553	U+8C86
7554	U+817D
7555	U+8168
7556	U+816F
7557	U+9C89
7558	U+9C8A
7559	U+9C8C
7560	U+4C9F
7561	U+2CD8B
7562	U+2CD8D
7563	U+9C8F
7564	U+96CA
7565	U+733A
7566	U+98D4
7567	U+89DF
7568	U+2677C
7569	U+998C
7570	U+88DB
7571	U+5ED2
7572	U+7600
7573	U+7605
7574	U+9118
7575	U+9E52
7576	U+911C
7577	U+9E80
7578	U+9123
7579	U+9618
7580	U+2B536
7581	U+7141
7582	U+7143
7583	U+7174
7584	U+714B
7585	U+715F
7586	U+7153
7587	U+6EE0
7588	U+6E8D
7589	U+6EB9
7590	U+6EC6
7591	U+6EC9
7592	U+6EA6
7593	U+6EB5
7594	U+6F37
7595	U+6EE7
7596	U+6ED8
7597	U+6ECD
7598	U+612D
7599	U+6165
7600	U+6146
7601	U+5871
7602	U+2B300
7603	U+88FC
7604	U+798B
7605	U+7994
7606	U+7998
7607	U+7992
7608	U+8C2B
7609	U+9E54
7610	U+2B5B3
7611	U+610D
7612	U+5AC4
7613	U+5AB1
7614	U+6224
7615	U+52E0
7616	U+6223
7617	U+2B62A
7618	U+2B62C
7619	U+7F1E
7620	U+8024
7621	U+7467
7622	U+2B7A9
7623	U+7468
7624	U+7471
7625	U+7477
7626	U+7462
7627	U+65A0
7628	U+644F
7629	U+5895
7630	U+5888
7631	U+5890
7632	U+5898
7633	U+6474
7634	U+928E
7635	U+21413
7636	U+589A
7637	U+6496
7638	U+2A917
7639	U+977D
7640	U+9781
7641	U+850C
7642	U+8508
7643	U+84F0
7644	U+8539
7645	U+850A
7646	U+560F
7647	U+69B0
7648	U+6991
7649	U+69DA
7650	U+235CB
7651	U+69DC
7652	U+698D
7653	U+7590
7654	U+2CE18
7655	U+917A
7656	U+917E
7657	U+9172
7658	U+9174
7659	U+78B6
7660	U+40CE
7661	U+2C497
7662	U+78A8
7663	U+25532
7664	U+78B9
7665	U+78A5
7666	U+5282
7667	U+2B696
7668	U+4D17
7669	U+5925
7670	U+778D
7671	U+9E56
7672	U+3B0E
7673	U+8DFD
7674	U+873E
7675	U+5E56
7676	U+5D8D
7677	U+5719
7678	U+28C4F
7679	U+953A
7680	U+953C
7681	U+953D
7682	U+2CB64
7683	U+953E
7684	U+953F
7685	U+9543
7686	U+9544
7687	U+9545
7688	U+999D
7689	U+9E59
7690	U+7BA8
7691	U+7B96
7692	U+5284
7693	U+50EC
7694	U+50E6
7695	U+50D4
7696	U+50CE
7697	U+69C3
7698	U+3666
7699	U+9C92
7700	U+9C95
7701	U+2B695
7702	U+9C96
7703	U+9C97
7704	U+9C98
7705	U+9C99
7706	U+2CD90
7707	U+2CD8F
7708	U+29F7E
7709	U+5910
7710	U+734D
7711	U+98D7
7712	U+2CE1A
7713	U+51D8
7714	U+5ED1
7715	U+5ED9
7716	U+7617
7717	U+7625
7718	U+7615
7719	U+9C9D
7720	U+912B
7721	U+7187
7722	U+6F39
7723	U+6F16
7724	U+6F46
7725	U+6F24
7726	U+6F69
7727	U+6F3C
7728	U+6F34
7729	U+3F4F
7730	U+6F08
7731	U+6F0B
7732	U+6F3B
7733	U+616C
7734	U+7AAC
7735	U+7AAD
7736	U+3BBE
7737	U+2C91D
7738	U+8915
7739	U+799B
7740	U+799A
7741	U+96A9
7742	U+5AD5
7743	U+5AED
7744	U+5ADC
7745	U+5AEA
7746	U+2C642
7747	U+3EEC
7748	U+9EB9
7749	U+7486
7750	U+6F26
7751	U+53C7
7752	U+58A3
7753	U+58A6
7754	U+58A1
7755	U+5290
7756	U+8581
7757	U+8570
7758	U+8503
7759	U+9F12
7760	U+69F1
7761	U+9E5D
7762	U+78CF
7763	U+78C9
7764	U+6BA3
7765	U+616D
7766	U+9705
7767	U+66B5
7768	U+66B2
7769	U+66B6
7770	U+8E26
7771	U+8E23
7772	U+45D6
7773	U+8758
7774	U+8772
7775	U+8764
7776	U+5647
7777	U+5642
7778	U+5640
7779	U+7F76
7780	U+5DB2
7781	U+5D93
7782	U+3807
7783	U+5D9F
7784	U+5D92
7785	U+9546
7786	U+9548
7787	U+954B
7788	U+954E
7789	U+2CB69
7790	U+9555
7791	U+7A39
7792	U+5107
7793	U+769E
7794	U+769B
7795	U+4D18
7796	U+824E
7797	U+824F
7798	U+9E5F
7799	U+29F83
7800	U+9CA6
7801	U+9CAA
7802	U+9CAC
7803	U+6A65
7804	U+89ED
7805	U+9E60
7806	U+9E61
7807	U+7CC7
7808	U+7CC8
7809	U+7FE6
7810	U+9E62
7811	U+9E63
7812	U+719B
7813	U+6F56
7814	U+6F75
7815	U+3D50
7816	U+6F82
7817	U+6F9B
7818	U+746C
7819	U+6F7D
7820	U+6F7E
7821	U+6F4F
7822	U+61AD
7823	U+6195
7824	U+2CE23
7825	U+622D
7826	U+892F
7827	U+79A4
7828	U+2B37D
7829	U+5AFD
7830	U+9079
7831	U+2CD0A
7832	U+74A5
7833	U+74B2
7834	U+7492
7835	U+6199
7836	U+64D0
7837	U+9139
7838	U+85B3
7839	U+9794
7840	U+9EC7
7841	U+2C79F
7842	U+8557
7843	U+85A2
7844	U+8579
7845	U+6A5E
7846	U+6A51
7847	U+6A66
7848	U+9191
7849	U+89F1
7850	U+78E1
7851	U+25562
7852	U+78DC
7853	U+8C6E
7854	U+2B7E6
7855	U+2CE88
7856	U+2B81C
7857	U+9E7E
7858	U+8664
7859	U+66BF
7860	U+66CC
7861	U+66C8
7862	U+3B1A
7863	U+8E45
7864	U+8E36
7865	U+45DB
7866	U+8797
7867	U+7581
7868	U+3813
7869	U+5E6A
7870	U+2AA58
7871	U+5DA6
7872	U+2CB6C
7873	U+28C51
7874	U+2CB6F
7875	U+999E
7876	U+7A44
7877	U+7BDA
7878	U+7BEF
7879	U+7C09
7880	U+9F3D
7881	U+8860
7882	U+76E6
7883	U+87A3
7884	U+7E22
7885	U+9CAD
7886	U+9CAF
7887	U+9CB0
7888	U+9CBA
7889	U+9CB9
7890	U+2B5F4
7891	U+4EB8
7892	U+7640
7893	U+762D
7894	U+2CE26
7895	U+7FB1
7896	U+7CD2
7897	U+71CB
7898	U+71BB
7899	U+71CA
7900	U+71DA
7901	U+71CF
7902	U+6FE9
7903	U+6FCB
7904	U+6FAA
7905	U+6FBD
7906	U+6FB4
7907	U+6FAD
7908	U+6FBC
7909	U+61B7
7910	U+61BA
7911	U+61D4
7912	U+9EC9
7913	U+5B1B
7914	U+9E68
7915	U+7FEF
7916	U+2B137
7917	U+74B1
7918	U+24A7D
7919	U+74AC
7920	U+74AE
7921	U+9AFD
7922	U+64FF
7923	U+85BF
7924	U+85B8
7925	U+6A91
7926	U+6AC6
7927	U+6A9E
7928	U+91A8
7929	U+7E44
7930	U+78F9
7931	U+78FB
7932	U+77AB
7933	U+77B5
7934	U+8E50
7935	U+87CF
7936	U+360E
7937	U+2CB73
7938	U+9564
7939	U+2CB76
7940	U+2B50D
7941	U+9565
7942	U+9568
7943	U+2CB78
7944	U+28C54
7945	U+2CB7C
7946	U+2B50E
7947	U+77F0
7948	U+7A59
7949	U+7A5C
7950	U+7A5F
7951	U+7C15
7952	U+7C03
7953	U+7C0F
7954	U+5126
7955	U+9B4B
7956	U+65B6
7957	U+825A
7958	U+2CE2A
7959	U+8C3F
7960	U+4CA0
7961	U+2CD9F
7962	U+9CBE
7963	U+2CDA0
7964	U+9CBF
7965	U+9CC1
7966	U+9CC2
7967	U+9CC8
7968	U+9CC9
7969	U+736F
7970	U+45EA
7971	U+9998
7972	U+8955
7973	U+895A
7974	U+2CDA8
7975	U+87B1
7976	U+7513
7977	U+5B2C
7978	U+5B25
7979	U+26221
7980	U+2B138
7981	U+74C0
7982	U+91D0
7983	U+9B36
7984	U+7207
7985	U+97B3
7986	U+97AE
